"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_id","features_properties_additionalInfo_0","features_properties_adviceA","features_properties_adviceB","features_properties_arrangementAttachments_0_displayName","features_properties_arrangementAttachments_0_fileName","features_properties_arrangementAttachments_0_fileType","features_properties_arrangementAttachments_0_linkName","features_properties_arrangementAttachments_0_sizeInBytes","features_properties_arrangementAttachments_0_uniqueFileName","features_properties_arrangementAttachments_1_displayName","features_properties_arrangementAttachments_1_fileName","features_properties_arrangementAttachments_1_fileType","features_properties_arrangementAttachments_1_linkName","features_properties_arrangementAttachments_1_sizeInBytes","features_properties_arrangementAttachments_1_uniqueFileName","features_properties_attendingGroups_0","features_properties_created","features_properties_displayName","features_properties_diversions","features_properties_duration","features_properties_encodedPolylines_0_coords","features_properties_encodedPolylines_0_levels","features_properties_end","features_properties_ended","features_properties_expectedDelay","features_properties_headline","features_properties_impactingNetwork","features_properties_incidentKind","features_properties_isInitialReport","features_properties_isMajor","features_properties_isNewIncident","features_properties_lastUpdated","features_properties_mainCategory","features_properties_name","features_properties_otherAdvice","features_properties_periods_0_closureType","features_properties_periods_0_direction","features_properties_periods_0_finishTime","features_properties_periods_0_fromDay","features_properties_periods_0_startTime","features_properties_periods_0_toDay","features_properties_periods_1_closureType","features_properties_periods_1_direction","features_properties_periods_1_finishTime","features_properties_periods_1_fromDay","features_properties_periods_1_startTime","features_properties_periods_1_toDay","features_properties_periods_2_closureType","features_properties_periods_2_direction","features_properties_periods_2_finishTime","features_properties_periods_2_fromDay","features_properties_periods_2_startTime","features_properties_periods_2_toDay","features_properties_periods_3_closureType","features_properties_periods_3_direction","features_properties_periods_3_finishTime","features_properties_periods_3_fromDay","features_properties_periods_3_startTime","features_properties_periods_3_toDay","features_properties_periods_4_closureType","features_properties_periods_4_direction","features_properties_periods_4_finishTime","features_properties_periods_4_fromDay","features_properties_periods_4_startTime","features_properties_periods_4_toDay","features_properties_periods_5_closureType","features_properties_periods_5_direction","features_properties_periods_5_finishTime","features_properties_periods_5_fromDay","features_properties_periods_5_startTime","features_properties_periods_5_toDay","features_properties_periods_6_closureType","features_properties_periods_6_direction","features_properties_periods_6_finishTime","features_properties_periods_6_fromDay","features_properties_periods_6_startTime","features_properties_periods_6_toDay","features_properties_publicTransport","features_properties_roads_0_conditionTendency","features_properties_roads_0_crossStreet","features_properties_roads_0_delay","features_properties_roads_0_impactedLanes_0_affectedDirection","features_properties_roads_0_impactedLanes_0_closedLanes","features_properties_roads_0_impactedLanes_0_description","features_properties_roads_0_impactedLanes_0_extent","features_properties_roads_0_impactedLanes_0_numberOfLanes","features_properties_roads_0_impactedLanes_0_roadType","features_properties_roads_0_locationQualifier","features_properties_roads_0_mainStreet","features_properties_roads_0_quadrant","features_properties_roads_0_queueLength","features_properties_roads_0_region","features_properties_roads_0_secondLocation","features_properties_roads_0_suburb","features_properties_roads_0_trafficVolume","features_properties_speedLimit","features_properties_start","features_properties_subCategoryA","features_properties_subCategoryB","features_properties_webLinkName","features_properties_webLinkUrl","features_properties_webLinks_0_linkText","features_properties_webLinks_0_linkURL","features_properties_webLinks_1_linkText","features_properties_webLinks_1_linkURL","features_type" 
"151.20227","-33.87302","POINT","725360"," ","Check signage","Use diversions","","","","","","","","","","","",""," ","1510581361585","SCHEDULED ROAD WORKS Old Toll Plaza Work","Bathurst Street, then Kent Street. <br/>"," ","","","1512910799059","False"," ","SCHEDULED ROAD WORKS Old Toll Plaza Work - PYRMONT Western Distributor between Bathurst St and Bradfield Hwy","False","Planned","False","False","False","1512461136154","Scheduled road works","None","Harbour Street will also close between Goulburn Street and the Western Distributor. <br/>There will be no work on Friday night (8 Dec). <br/>","ROAD_CLOSURE","Northbound","4:30am","Wednesday","12am"," ","ROAD_CLOSURE","Northbound","4:30am","Thursday","12am"," ","ROAD_CLOSURE","Northbound","4:30am","Saturday","12am"," ","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Bathurst Street","","","","","","","","between","Western Distributor","","0","SYD_MET","Bradfield Highway","Pyrmont","","-1","1512478800000"," "," ","None","None","","","","","Feature"
"151.20432","-33.86364","POINT","725695"," ","Check signage","Exercise caution","","","","","","","","","","","",""," ","1510819045362","SCHEDULED ROAD WORKS Old Toll Plaza removal"," "," ","","","1513861199059","False"," ","SCHEDULED ROAD WORKS Old Toll Plaza removal - SYDNEY Western Distributor between Napoleon St and Cahill Exp","False","Planned","False","False","False","1512475165959","Scheduled road works","None","2 of 3 lanes will be closed. <br/>","LANE_CLOSURE","Northbound","4:30am","Every night","11pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Napoleon Street","","","","","","","","between","Western Distributor","","0","SYD_MET","Cahill Expressway","Sydney","","-1","1511096400000","Maintenance"," ","None","None","","","","","Feature"
"151.21356","-33.86211","POINT","726857"," ","Allow extra travel time","Use alternative route","","","","","","","","","","","",""," ","1511882518628","SCHEDULED ROAD WORKS","Northbound traffic will be diverted at Macquarie St and then use Bridge St and the Grosvenor St on-ramp to access the Sydney Harbour Bridge.<br/>"," ","","","1513133999059","True"," ","SCHEDULED ROAD WORKS - SYDNEY Cahill Exp between Domain Tunnel and Bradfield Hwy","False","Planned","False","False","False","1512475067649","Scheduled road works","None"," ","ROAD_CLOSURE","Northbound","4:30am","Monday","10:30pm"," ","ROAD_CLOSURE","Northbound","4:30am","Tuesday","10:30pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Domain Tunnel","","","","","","","","between","Cahill Expressway","","0","SYD_MET","Bradfield Highway","Sydney","","-1","1512874800000",""," ","None","None","","","","","Feature"
"151.21303","-33.86576","POINT","727217"," ","Check signage","Use alternative route","","","","","","","","","","","",""," ","1512128076955","SCHEDULED ROAD WORKS for Overheight Vehicle Bar"," "," ","","","1512478799059","False"," ","SCHEDULED ROAD WORKS for Overheight Vehicle Bar - SYDNEY Shakespeare Place approaching Cahill Exp","False","Planned","False","False","True","1512128076955","Scheduled road works","None"," ","ROAD_CLOSURE","Southbound","5:00am","Sunday","10:30pm"," ","ROAD_CLOSURE","Southbound","5:00am","Monday","10:30pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Cahill Expressway","","","","","","","","approaching","Shakespeare Place","","0","SYD_MET"," ","Sydney","","-1","1512219600000",""," ","None","None","","","","","Feature"
"150.71324","-34.1908","POINT","727220"," ","Check signage","Allow extra travel time","","","","","","","","","","","",""," ","1512131298283","SCHEDULED ROAD WORKS"," "," ","","","1512737999059","False"," ","SCHEDULED ROAD WORKS - DOUGLAS PARK Hume Mwy between Moreton Park Rd North and Moreton Park Rd South","True","Planned","False","False","False","1512131364239","Scheduled road works","None","A contra flow will be in place for 3.5km so motorists can pass in each direction.<br/>Delays of up to 5 minutes.<br/>","LANE_CLOSURE","Both directions","6am","Wednesday","8pm"," ","LANE_CLOSURE","Both directions","6am","Thursday","8pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Moreton Park Road North","","","","","","","","between","Hume Motorway","","0","SYD_SOUTH","Moreton Park Road South","Douglas Park","","-1","1512478800000",""," ","None","None","","","","","Feature"
"151.07166","-33.85642","POINT","727222","","","","","","","","","","","","","","","","","1512135933592","SCHEDULED ROAD WORKS WestConnex","Parramatta Road.<br/>"," ","","","1512219599059","True"," ","SCHEDULED ROAD WORKS WestConnex - HOMEBUSH Homebush Bay Dr Off-Ramp to M4 Mwy","False","Planned","False","False","False","1512256452947","Scheduled road works","None"," ","LANE_CLOSURE","Eastbound","5am","Saturday","Midnight"," ","LANE_CLOSURE","Eastbound","6am","Sunday","Midnight"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","M4 Motorway","","","","","","","","to","Homebush Bay Drive Off-Ramp","","0","SYD_MET"," ","Homebush","","-1","1512133200000","","","","","","","","",""
"151.14594","-33.83189","POINT","727226"," ","Check signage","Allow extra travel time","","","","","","","","","","","",""," ","1512139187521","SCHEDULED ROAD WORKS","Church Street off-ramp from Burns Bay Road followed by Church Street on-ramp to Burns Bay Road.<br/>"," ","","","1512737999059","False"," ","SCHEDULED ROAD WORKS - LINLEY POINT Burns Bay Rd between View St and Victoria Rd","False","Planned","False","False","True","1512139187521","Scheduled road works","None"," ","ROAD_CLOSURE","Southbound","5am","Wednesday","10pm"," ","ROAD_CLOSURE","Southbound","5am","Thursday","10pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","View Street","","","","","","","","between","Burns Bay Road","","0","SYD_NORTH","Victoria Road","Linley Point","","-1","1512478800000",""," ","None","None","","","","","Feature"
"151.14624","-33.83349","POINT","727225"," ","Check signage","Use alternative route","","","","","","","","","","","",""," ","1512137605771","SCHEDULED ROAD WORKS","Burns Bay Road, Victoria Road, Westbourne Street, Marlborough Street, Lyons Road, Victoria Road to turn right at Church Street.<br/>"," ","","","1512997199059","False"," ","SCHEDULED ROAD WORKS - HUNTERS HILL Burns Bay Rd Off-Ramp to Church St","False","Planned","False","False","False","1512137769160","Scheduled road works","None"," ","ROAD_CLOSURE","Southbound","5am","Sunday","10pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Church Street","","","","","","","","to","Burns Bay Road Off-Ramp","","0","SYD_NORTH"," ","Hunters Hill","","-1","1512824400000",""," ","None","None","","","","","Feature"
"151.14505","-33.83384","POINT","727223"," ","Check signage","Use alternative route","","","","","","","","","","","",""," ","1512136977992","SCHEDULED ROAD WORKS","Burns Bay Road, Victoria Road, Westbourne Street, Marlborough Street, Lyons Road and Victoria Road to head north on Burns Bay Road.<br/>"," ","","","1513083599059","False"," ","SCHEDULED ROAD WORKS - HUNTERS HILL Burns Bay Rd On-Ramp from Gladesville Rd","False","Planned","False","False","False","1512137997133","Scheduled road works","None"," ","ROAD_CLOSURE","Northbound","5am","Monday","10pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Gladesville Road","","","","","","","","from","Burns Bay Road On-Ramp","","0","SYD_NORTH"," ","Hunters Hill","","-1","1512910800000",""," ","None","None","","","","","Feature"
"153.26113","-28.85504","POINT","727232"," ","Check signage","Allow extra travel time","","","","","","","","","","","",""," ","1512146478899","SCHEDULED ROAD WORKS"," "," ","","","1513947599059","False"," ","SCHEDULED ROAD WORKS - GUNDURIMBA Bruxner Hwy at Barker St","False","Planned","False","False","False","1512387666679","Scheduled road works","None","Alternating (stop/slow) traffic control in place.<br/>Expect delays of up to 10 minutes. <br/>","LANE_CLOSURE","Both directions","6pm","Weekdays","7am"," ","LANE_CLOSURE","Both directions","1pm","Saturday","8am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Barker Street","","","","","","","","at","Bruxner Highway","","0","REG_NORTH"," ","Gundurimba","","-1","1511701200000",""," ","None","None","","","","","Feature"
"153.19669","-29.46504","POINT","727233","","","","","","","","","","","","","","","","","1512147098258","SCHEDULED ROAD WORKS Bridge work - Installation of Bird Netting Over Tower"," "," ","","","1512392399059","False"," ","SCHEDULED ROAD WORKS Bridge work - Installation of Bird Netting Over Tower - MACLEAN Lawrence Rd at Bridge","True","Planned","False","False","False","1512150208327","Scheduled road works","None","The bridge will close.<br/>","ROAD_CLOSURE","Both directions","5:00am","Sunday","9:30pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Bridge","","","","","","","","at","Lawrence Road","","0","REG_NORTH"," ","Maclean","","-1","1512219600000","","","","","","","","",""
"151.21324","-33.86369","POINT","727410"," ","Check signage","Allow extra travel time","","","","","","","","","","","",""," ","1512296252237","SCHEDULED ROAD WORKS"," "," ","","","1512565199059","False"," ","SCHEDULED ROAD WORKS - SYDNEY Cahill Exp in Domain Tunnel","False","Planned","False","False","False","1512381986480","Scheduled road works","None"," ","LANE_CLOSURE","Southbound","5am","Monday","11pm"," ","LANE_CLOSURE","Southbound","5am","Tuesday","11pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Domain Tunnel","","","","","","","","in","Cahill Expressway","","0","SYD_MET"," ","Sydney","","-1","1512306000000",""," ","None","None","","","","","Feature"
"151.21301","-33.84818","POINT","727411","","","","","","","","","","","","","","","","","1512297756136","SCHEDULED ROAD WORKS","Sydney Harbour Bridge.<br/>"," ","","","1512392399059","False"," ","SCHEDULED ROAD WORKS - NORTH SYDNEY Sydney Harbour Tunnel","True","Planned","False","False","False","1512301145038","Scheduled road works","None"," ","ROAD_CLOSURE","Southbound","5am","Sunday","10:30pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ",""," ","","","","","","","","-","Sydney Harbour Tunnel","","0","SYD_NORTH"," ","North Sydney","","-1","1512219600000","","","","","","","","",""
"151.20349","-33.86544","POINT","727412","","","","","","","","","","","","","","","","","1512298330645","SCHEDULED ROAD WORKS"," "," ","","","1512392399059","False"," ","SCHEDULED ROAD WORKS - SYDNEY Western Distributor","True","Planned","False","False","False","1512298524941","Scheduled road works","None","2 of 3 lanes will close.<br/><strong>There will be no access available southbound to Harbour Street.</strong><br/>","LANE_CLOSURE","Southbound","5am","Sunday","11:30pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ",""," ","","","","","","","","-","Western Distributor","","0","SYD_MET"," ","Sydney","","-1","1512219600000","","","","","","","","",""
"151.01968","-33.82955","POINT","714357"," ","Check signage","Use alternative route","","","","","","","","","","","",""," ","1509696741630","SCHEDULED ROAD WORKS WestConnex","Parramatta Road and Woodville Road on-ramp to M4 Motorway.<br/>"," ","","","1512478799059","False"," ","SCHEDULED ROAD WORKS WestConnex - CLYDE James Ruse Dr on-ramp to M4 Mwy","True","Planned","False","False","False","1512334452576","Scheduled road works","None"," ","ROAD_CLOSURE","Westbound","5am","Monday","11pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","M4 Motorway","","","","","","","","to","James Ruse Drive on-ramp","","0","SYD_WEST"," ","Clyde","","-1","1512306000000","WestConnex"," ","None","None","","","","","Feature"
"151.21046","-33.86852","POINT","727446"," ","Check signage","Exercise caution","","","","","","","","","","","",""," ","1512345605679","SCHEDULED ROAD WORKS Crane work"," "," ","","","1512997199059","False"," ","SCHEDULED ROAD WORKS Crane work - SYDNEY Elizabeth St between King St and Martin Place","False","Planned","False","False","False","1512475913938","Scheduled road works","None"," ","LANE_CLOSURE","Both directions","5am","Sunday","10pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","King Street","","","","","","","","between","Elizabeth Street","","0","SYD_MET","Martin Place","Sydney","","-1","1512824400000"," "," ","None","None","","","","","Feature"
"151.07272","-33.85606","POINT","708250"," ","Allow extra travel time","Reduced speed limit","","","","","","","","","","","",""," ","1504505147943","SCHEDULED ROAD WORKS WestConnex","Parramatta Rd.<br/>"," ","","","1512824399059","False"," ","SCHEDULED ROAD WORKS WestConnex - HOMEBUSH Homebush Bay Dr on-ramp to M4 Mwy","False","Planned","False","False","False","1512361199271","Scheduled road works","None","The eastbound on-ramp to the M4 is closed for WestConnex works.<br/>","ROAD_CLOSURE","Eastbound","4am","Monday","11pm"," ","ROAD_CLOSURE","Eastbound","4am","Tuesday","11pm"," ","ROAD_CLOSURE","Eastbound","4am","Wednesday","11pm"," ","ROAD_CLOSURE","Eastbound","4am","Thursday","11pm"," ","ROAD_CLOSURE","Eastbound","5am","Saturday","1am"," ","","","","","","","","","","","",""," ","","M4 Motorway","","","","","","","","to","Homebush Bay Drive on-ramp","","0","SYD_MET"," ","Homebush","","60","1512306000000","WestConnex"," ","None","None","WestConnex","https://www.westconnex.com.au/traffic-changes","","","Feature"
"150.78156","-34.06541","POINT","727492"," ","Allow extra travel time","Use alternative route","","","","","","","","","","","",""," ","1512367894323","SCHEDULED ROAD WORKS","Camden Valley Way<br/>"," ","","","1512824399059","False"," ","SCHEDULED ROAD WORKS - NARELLAN Hume Mwy Off-ramp to Narellan Rd","True","Planned","False","False","False","1512376683265","Scheduled road works","None","The Northbound on-ramp from Narellan Rd to the Hume Mwy will also be closed.<br/>","ROAD_CLOSURE","Northbound","7am","Friday","10pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Narellan Road","","","","","","","","to","Hume Motorway Off-ramp","","0","SYD_SOUTH"," ","Narellan","","-1","1512651600000",""," ","None","None","","","","","Feature"
"147.99568","-29.51538","POINT","727514"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1512388130711","SCHEDULED ROAD WORKS"," "," ","","","1513342799059","False"," ","SCHEDULED ROAD WORKS - LIGHTNING RIDGE Castlereagh Hwy near Morilla St","False","Planned","False","False","False","1512474822264","Scheduled road works","None","Alternating (stop/slow) traffic control will be in place using a side track. Allowing one lane of traffic to pass in each direction at a time. <br/>","LANE_CLOSURE","Both directions","6pm","Weekdays","7am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Morilla Street","","","","","","","","near","Castlereagh Highway","","0","REG_WEST"," ","Lightning Ridge","","40","1512306000000",""," ","None","None","","","","","Feature"
"151.20923","-33.87078","POINT","727511"," ","Reduce speed","Exercise caution","","","","","","","","","","","",""," ","1512378495011","SCHEDULED ROAD WORKS Power maintenance"," "," ","","","1512478799059","False"," ","SCHEDULED ROAD WORKS Power maintenance - SYDNEY Market St between Castlereagh St and York St","False","Planned","False","False","True","1512378495011","Scheduled road works","None"," ","LANE_CLOSURE","Westbound","5am","Monday","8pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Castlereagh Street","","","","","","","","between","Market Street","","0","SYD_MET","York Street","Sydney","","-1","1512306000000",""," ","None","None","","","","","Feature"
"151.20737","-33.86222","POINT","727512"," ","Check signage","Use diversions","","","","","","","","","","","",""," ","1512379535003","SCHEDULED ROAD WORKS Light rail project","Grosvenor Street, then Harrington Street. <br/>"," ","`utmEos{y[ZcB","AA","1512824399059","False"," ","SCHEDULED ROAD WORKS Light rail project - THE ROCKS Essex St between George St and Harrington St","True","Planned","False","False","True","1512379535003","Scheduled road works","None"," ","ROAD_CLOSURE","Both directions","5am","Monday","9pm"," ","ROAD_CLOSURE","Both directions","5am","Tuesday","9pm"," ","ROAD_CLOSURE","Both directions","5am","Wednesday","9pm"," ","ROAD_CLOSURE","Both directions","5am","Thursday","9:30pm"," ","","","","","","","","","","","","","","","","","",""," ","","George Street","","","","","","","","between","Essex Street","","0","SYD_MET","Harrington Street","The Rocks","","-1","1512306000000","Light rail project"," ","None","None","","","","","Feature"
