"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_id","features_properties_additionalInfo_0","features_properties_adviceA","features_properties_adviceB","features_properties_attendingGroups_0","features_properties_attendingGroups_1","features_properties_attendingGroups_2","features_properties_created","features_properties_displayName","features_properties_diversions","features_properties_duration","features_properties_encodedPolylines_0_coords","features_properties_encodedPolylines_0_levels","features_properties_end","features_properties_ended","features_properties_expectedDelay","features_properties_headline","features_properties_impactingNetwork","features_properties_incidentKind","features_properties_isInitialReport","features_properties_isMajor","features_properties_isNewIncident","features_properties_lastUpdated","features_properties_mainCategory","features_properties_name","features_properties_otherAdvice","features_properties_periods_0_closureType","features_properties_periods_0_direction","features_properties_periods_0_finishTime","features_properties_periods_0_fromDay","features_properties_periods_0_startTime","features_properties_periods_0_toDay","features_properties_publicTransport","features_properties_roads_0_conditionTendency","features_properties_roads_0_crossStreet","features_properties_roads_0_delay","features_properties_roads_0_impactedLanes_0_affectedDirection","features_properties_roads_0_impactedLanes_0_closedLanes","features_properties_roads_0_impactedLanes_0_description","features_properties_roads_0_impactedLanes_0_extent","features_properties_roads_0_impactedLanes_0_numberOfLanes","features_properties_roads_0_impactedLanes_0_roadType","features_properties_roads_0_locationQualifier","features_properties_roads_0_mainStreet","features_properties_roads_0_quadrant","features_properties_roads_0_queueLength","features_properties_roads_0_region","features_properties_roads_0_secondLocation","features_properties_roads_0_suburb","features_properties_roads_0_trafficVolume","features_properties_speedLimit","features_properties_start","features_properties_subCategoryA","features_properties_subCategoryB","features_properties_webLinkName","features_properties_webLinkUrl","features_properties_webLinks_0_linkText","features_properties_webLinks_0_linkURL","features_type" 
"151.16629","-33.94826","POINT","727592"," ","Reduce speed","Exercise caution"," ","","","1512457345684","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - MASCOT General Holmes Dr just past Aiport Tunnel","False","Unplanned","False","False","False","1512459523197","Breakdown","None"," ","","","","","",""," ","","Aiport Tunnel","","Outbound","1","Lane 1","Lanes closed","4"," ","just past","General Holmes Drive","","0","SYD_MET"," ","Mascot","","-1","None","Car"," ","None","None","","","Feature"
"153.43213","-29.01363","POINT","727602"," ","Reduce speed","Exercise caution","Emergency service(s)","","","1512460969190","ACCIDENT car into tree"," ","None","","","None","True","None","ACCIDENT car into tree - COFFS HARBOUR Pacific Hwy near Little Pitt St","False","Unplanned","False","False","False","1512463313496","Accident","None"," ","","","","","",""," ","","Little Pitt Street","","Southbound","1","Lane 1","Lanes closed","2"," ","near","Pacific Highway","","0","REG_NORTH"," ","Coffs Harbour","","-1","None"," "," ","None","None","","","Feature"
"151.20628","-33.93613","POINT","727607"," ","Reduce speed","Exercise caution","RMS","","","1512465763103","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - EASTLAKES Southern Cross Dr between Wentworth Ave and Botany Rd","False","Unplanned","False","False","False","1512466635380","Accident","None"," ","","","","","",""," ","","Wentworth Avenue","","Southbound","1","Lane 2","Lanes closed","2"," ","between","Southern Cross Drive","","0","SYD_MET","Botany Road","Eastlakes","","-1","None","2 cars"," ","None","None","","","Feature"
"150.97281","-33.78669","POINT","727587"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512454269700","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - OLD TOONGABBIE Old Windsor Rd","False","Unplanned","True","False","False","1512458464377","Accident","None"," ","","","","","",""," ",""," ","","","","","","","","at","Old Windsor Road","","0","SYD_WEST"," ","Old Toongabbie","","-1","None",""," ","None","None","","","Feature"
"151.20389","-33.77299","POINT","727600"," ","Reduce speed","Exercise caution","Emergency service(s)","","","1512459461063","HAZARD Debris"," ","None","","","None","True","None","HAZARD Debris - ROSEVILLE Warringah Rd on Roseville Bridge","False","Unplanned","False","False","False","1512462299244","Hazard","None"," ","","","","","",""," ","","Roseville Bridge","","Both directions"," "," ","Affected"," "," ","on","Warringah Road","","0","SYD_NORTH"," ","Roseville","","-1","None","Debris"," ","None","None","","","Feature"
"151.20721","-33.82345","POINT","727593"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512457392249","BREAKDOWN Bus"," ","None","","","None","True","None","BREAKDOWN Bus - CAMMERAY Warringah Fwy at West St","False","Unplanned","False","False","False","1512461736637","Breakdown","None"," ","","","","","",""," ","","West Street","","Outbound","1","Lane 1","Lanes closed","4"," ","at","Warringah Freeway","","0","SYD_NORTH"," ","Cammeray","","-1","None","Bus"," ","None","None","","","Feature"
"150.91423","-33.77878","POINT","727586"," ","Reduce speed","Exercise caution","Emergency service(s)","","","1512454107664","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - BLACKTOWN Bungarribee Rd at Panorama Pde","False","Unplanned","False","False","False","1512455186172","Accident","None"," ","","","","","",""," ","","Panorama Parade","","Eastbound"," "," ","Affected"," "," ","at","Bungarribee Road","","0","SYD_WEST"," ","Blacktown","","-1","None"," "," ","None","None","","","Feature"
"151.2063","-33.87084","POINT","727595"," "," "," ","RMS","","","1512457651767","BREAKDOWN Van"," ","None","","","None","True","None","BREAKDOWN Van - SYDNEY York St at Market St","False","Unplanned","False","False","False","1512459407930","Breakdown","None"," ","","","","","",""," ","","Market Street","","Southbound","1","Lane 3","Lanes closed","3"," ","at","York Street","","0","SYD_MET"," ","Sydney","","-1","None","Van"," ","None","None","","","Feature"
"150.95434","-33.75963","POINT","727601"," ","Reduce speed","Exercise caution","RMS","","","1512459841137","HAZARD Fallen tree"," ","None","","","None","True","None","HAZARD Fallen tree - KINGS LANGLEY Seven Hills Rd near Joseph Banks Dr","False","Unplanned","False","False","False","1512460533784","Hazard","None"," ","","","","","",""," ","","Joseph Banks Drive","","Southbound","1","Lane 1","Lanes closed","2"," ","near","Seven Hills Road","","0","SYD_WEST"," ","Kings Langley","","-1","None","Fallen tree"," ","None","None","","","Feature"
"150.55064","-35.0789","POINT","727598"," "," "," ","Emergency service(s)","","","1512458150290","ACCIDENT Car towing a trailer"," ","None","","","None","True","None","ACCIDENT Car towing a trailer - BASIN VIEW Princes Hwy at Andrews Rd","False","Unplanned","True","False","False","1512459116323","Accident","None"," ","","","","","",""," ","","Andrews Road","","","","","","","","at","Princes Highway","","0","REG_SOUTH"," ","Basin View","","-1","None",""," ","None","None","","","Feature"
"150.12534","-33.47425","POINT","727589"," "," "," ","Emergency service(s)","RMS","","1512456652210","ACCIDENT 4 vehicles"," ","None","","","None","True","None","ACCIDENT 4 vehicles - LITHGOW Great Western Hwy - west of Lithgow","False","Unplanned","False","False","False","1512459133842","Accident","None"," ","","","","","",""," ","","west of Lithgow","","Westbound"," "," ","Affected"," "," ","-","Great Western Highway","","0","REG_WEST"," ","Lithgow","","-1","None","4 vehicles"," ","None","None","","","Feature"
"151.2168","-33.8921","POINT","727596"," ","Reduce speed","Exercise caution","Emergency service(s)","","","1512457701110","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - SURRY HILLS Eastern Distributor at Cleveland St","False","Unplanned","False","False","False","1512458031779","Breakdown","None"," ","","","","","",""," ","","Cleveland Street","","Southbound","1","Lane 1","Lanes closed","2"," ","at","Eastern Distributor","","0","SYD_MET"," ","Surry Hills","","-1","None","Car"," ","None","None","","","Feature"
"151.00047","-33.90409","POINT","727588"," ","Reduce speed","Exercise caution","RMS","","","1512454281945","TRAFFIC LIGHTS FLASHING YELLOW"," ","None","","","None","True","None","TRAFFIC LIGHTS FLASHING YELLOW - BASS HILL Johnston Rd at Carysfield Rd","False","Unplanned","False","False","False","1512455552471","Traffic lights flashing yellow","None"," ","","","","","",""," ","","Carysfield Road","","All directions"," "," ","Affected"," "," ","at","Johnston Road","","0","SYD_SOUTH"," ","Bass Hill","","-1","None",""," ","None","None","","","Feature"
"151.54008","-32.72157","POINT","727609"," ","Reduce speed","Exercise caution","RMS","","","1512466567755","EMERGENCY ROAD WORKS Collapsed bridge walkway"," ","None","","","None","True","None","EMERGENCY ROAD WORKS Collapsed bridge walkway - RUTHERFORD New England Hwy at John St","False","Unplanned","False","False","False","1512472158817","Emergency road works","None","Repairs are expected to be completed tomorrow morning (Wednesday 6 December). <br/>","","","","","",""," ","","John Street","","Eastbound","1","Lane 1","Lanes closed","2"," ","at","New England Highway","","0","REG_NORTH"," ","Rutherford","","-1","None"," "," ","None","None","","","Feature"
"151.21327","-33.85472","POINT","727612"," ","Reduce speed","Exercise caution","RMS","","","1512467437756","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - NORTH SYDNEY Sydney Harbour Tunnel","False","Unplanned","False","False","False","1512467867109","Breakdown","None"," ","","","","","",""," ",""," ","","Southbound","1","Lane 2","Lanes closed","2"," ","at","Sydney Harbour Tunnel","","0","SYD_MET"," ","North Sydney","","-1","None","Car"," ","None","None","","","Feature"
"151.21156","-33.80241","POINT","727615"," ","Reduce speed","Exercise caution","Utility company","","","1512468607694","BURST WATER MAIN"," ","None","","","None","True","None","BURST WATER MAIN - CASTLECRAG Eastern Valley Way just past Edinburgh Rd","False","Unplanned","False","False","False","1512496276825","Burst water main","None"," ","","","","","",""," ","","Edinburgh Road","","Southbound","1","Lane 1","Lanes closed","2"," ","just past","Eastern Valley Way","","0","SYD_NORTH"," ","Castlecrag","","-1","None",""," ","None","None","","","Feature"
"150.99401","-33.85853","POINT","727616"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512468731712","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - GUILDFORD Woodville Rd at Rhodes Ave","False","Unplanned","False","False","False","1512472305361","Accident","None","Lanes 1 &amp; 2 are closed. <br/>","","","","","",""," ","","Rhodes Avenue","","Northbound","2"," ","Lanes closed","3"," ","at","Woodville Road","","0","SYD_WEST"," ","Guildford","","-1","None","2 cars"," ","None","None","","","Feature"
"151.06168","-33.78768","POINT","727617"," ","Reduce speed","Exercise caution","Emergency service(s)","","","1512472709490","ACCIDENT Truck, Car"," ","None","","","None","True","None","ACCIDENT Truck, Car - CARLINGFORD Marsden Rd at Illarangi St","False","Unplanned","False","False","False","1512475276156","Accident","None"," ","","","","","",""," ","","Illarangi Street","","Northbound","1","Lane 1","Lanes closed","2"," ","at","Marsden Road","","0","SYD_WEST"," ","Carlingford","","-1","None"," "," ","None","None","","","Feature"
"148.52226","-34.80029","POINT","727618"," ","Reduce speed","Exercise caution","Emergency service(s)","Heavy tow truck","","1512477774916","ACCIDENT Truck"," ","None","","","None","True","None","ACCIDENT Truck - BERREMANGRA Hume Mwy - 4km north of Berremangra Rd","False","Unplanned","False","False","False","1512491218138","Accident","None"," ","","","","","",""," ","","4km north of Berremangra Road","","Northbound"," "," ","Affected"," "," ","-","Hume Motorway","","0","REG_SOUTH"," ","Berremangra","","-1","None","Truck"," ","None","None","","","Feature"
"151.12359","-33.60043","POINT","727620"," ","Delay journey","Use alternative route"," ","","","1512478521570","FERRY OUT OF SERVICE Maintenance"," ","None","","","None","True","None","FERRY OUT OF SERVICE Maintenance - BEROWRA WATERS Berowra Ferry","False","Unplanned","False","False","False","1512503031398","Ferry out of service","None","Ramp repairs will take place until 8am. <br/>","","","","","",""," ",""," ","","Both directions"," "," ","Affected"," "," ","at","Berowra Ferry","","0","SYD_NORTH"," ","Berowra Waters","","-1","None","Routine maintenance"," ","None","None","","","Feature"
"151.06346","-33.90765","POINT","727643"," ","Reduce speed","Exercise caution","RMS","","","1512509645682","ACCIDENT"," ","None","","","None","True","None","ACCIDENT - GREENACRE Roberts Rd just past Juno Pde","False","Unplanned","False","False","False","1512509727441","Accident","None"," ","","","","","",""," ","","Juno Parade","","Northbound","1","Lane 2","Lanes closed","3"," ","just past","Roberts Road","","0","SYD_SOUTH"," ","Greenacre","","-1","None",""," ","None","None","","","Feature"
"148.11197","-30.02097","POINT","727632"," ","Use diversions","Exercise caution","Emergency service(s)","RMS","","1512505945737","CHANGED TRAFFIC CONDITIONS Police operation","Mission Road, Wimbledon Road in both directions. This diversion is suitable for B-Doubles.<br/>","None","","","None","False","None","CHANGED TRAFFIC CONDITIONS Police operation - WALGETT Wee Waa St (Kamilaroi Hwy) between Duff St and Neilly St","False","Unplanned","False","False","False","1512507277711","Changed traffic conditions","None"," ","","","","","",""," ","","Duff Street","","Both directions"," "," ","Closed"," ","Road","between","Wee Waa Street (Kamilaroi Highway)","","0","REG_WEST","Neilly Street","Walgett","","-1","None","Police operation"," ","None","None","","","Feature"
"150.92497","-33.9397","POINT","727638"," ","Reduce speed","Exercise caution","RMS","","","1512507660764","TRAFFIC LIGHTS FLASHING YELLOW"," ","None","","","None","False","None","TRAFFIC LIGHTS FLASHING YELLOW - LIVERPOOL Moorebank Ave at M5 E/b On/Off-ramp Ramp","False","Unplanned","False","False","True","1512507660764","Traffic lights flashing yellow","None"," ","","","","","",""," ","","M5 E/b On/Off-ramp Ramp","","","","","","","","at","Moorebank Avenue","","0","SYD_SOUTH"," ","Liverpool","","-1","None",""," ","None","None","","","Feature"
"151.64735","-32.81005","POINT","727625","Site cleared","Expect delays","Allow extra travel time"," ","","","1512499854437","ACCIDENT Car, Truck"," ","None","","","None","True","None","ACCIDENT Car, Truck - BERESFIELD John Renshaw Dr off-ramp near New England Hwy","False","Unplanned","False","False","False","1512510066159","Accident","None"," ","","","","","",""," ","","New England Highway","Significant","Eastbound"," "," ","Affected"," ","Off-ramp","near","John Renshaw Drive off-ramp","","-1","REG_NORTH"," ","Beresfield","Heavy","-1","None"," "," ","None","None","","","Feature"
"150.92496","-33.93963","POINT","727624"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512499664337","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - MOOREBANK M5 Mwy at Moorebank Ave","False","Unplanned","False","False","False","1512500834603","Accident","None"," ","","","","","",""," ","","Moorebank Ave","","Eastbound"," ","Breakdown lane","Lanes closed"," "," ","at","M5 Motorway","","0","SYD_SOUTH"," ","Moorebank","","-1","None"," "," ","None","None","","","Feature"
"150.6925","-33.7501","POINT","726352"," ","Allow extra travel time","Use diversions"," ","","","1511435710655","LATE FINISHING CRANE WORKS","Westbound: Lawson Street, then Henry Street (Great Western Highway). <br/>","None","","","None","False","None","LATE FINISHING CRANE WORKS - PENRITH Jane St between Castlereagh Rd and Riley St","False","Unplanned","False","False","False","1512511908870","Late finishing road works","None"," ","","","","","","","Westbound buses exiting Penrith Station are diverting away from Jane Street between Riley Street and Castlereagh Road. One stop is being missed. <br/>","","Castlereagh Road","","Westbound"," "," ","Closed"," ","Road","between","Jane Street","","0","SYD_WEST","Riley Street","Penrith","","-1","None"," "," ","None","None","","","Feature"
"151.06439","-33.86795","POINT","727641","Site cleared","Expect delays","Exercise caution"," ","","","1512508851481","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - HOMEBUSH WEST Centenary Dr approaching Arthur St","False","Unplanned","False","False","False","1512510193469","Accident","None"," ","","","","","",""," ","","Arthur Street"," ","Southbound"," "," ","Affected"," "," ","approaching","Centenary Drive","","-1","SYD_MET"," ","Homebush West","Heavy","-1","None","2 cars"," ","None","None","","","Feature"
"151.2284","-33.87688","POINT","727633"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512506053407","CHANGED TRAFFIC CONDITIONS Oversize vehicle"," ","None","","","None","True","None","CHANGED TRAFFIC CONDITIONS Oversize vehicle - RUSHCUTTERS BAY New South Head Rd at Mclachlan Ave","False","Unplanned","False","False","False","1512506449689","Changed traffic conditions","None"," ","","","","","",""," ","","Mclachlan Avenue","","Westbound","1","Lane 1","Lanes closed","4"," ","at","New South Head Road","","0","SYD_MET"," ","Rushcutters Bay","","-1","None","Oversize vehicle"," ","None","None","","","Feature"
"150.77168","-28.90908","POINT","727628"," "," "," ","Emergency service(s)","","","1512502808384","ACCIDENT Truck"," ","None","","","None","True","None","ACCIDENT Truck - YETMAN Bruxner Hwy - 5km west of Yetman","False","Unplanned","True","False","False","1512507790289","Accident","None"," ","","","","","",""," ","","5km west of Yetman","","","","","","","","-","Bruxner Highway","","0","REG_NORTH"," ","Yetman","","-1","None","Truck"," ","None","None","","","Feature"
"151.03863","-33.89181","POINT","727630","Site cleared","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512504377349","ACCIDENT Truck, Car"," ","None","","","None","True","None","ACCIDENT Truck, Car - CHULLORA Rookwood Rd at Muir Rd","False","Unplanned","False","False","False","1512505723986","Accident","None"," ","","","","","",""," ","","Muir Road"," ","Southbound"," "," ","Affected"," "," ","at","Rookwood Road","","-1","SYD_SOUTH"," ","Chullora","Heavy","-1","None","Truck, Car"," ","None","None","","","Feature"
